cell_id,checkpoint,family_contract,bounded,terminated,diagnostics,planned,evaluated,missing,preserved,observed_case_rate,full_inventory_rate,interpretation,denominator_policy
70aacd394ef41b887377260a,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
b3f4ad21a596171a9a43e0aa,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
6885c03ed3db8fb41a5e20dd,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
9a22bb61d6e0f49880a936a3,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
eafb85daf9dfc6661b0bc2d8,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
f3375c98045e9e28a348b9d0,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
d62c99156470a7900dc43bc6,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
fa0defe230fa592c6e1395ce,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
9d8fa010baff9d2225fff4d4,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
d059ce23baa1380031ffc8cb,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
058509628604e5ca4527273b,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
165be2e488d7d1013b36ff1b,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
6c498709f6484559ef4e1e7f,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
789321f88cd80b79c41108d3,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
58f67f71157df294642d7924,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
f434980db097ed5dc29aa6b8,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
0eadfbc9b2c2899d71a5dcee,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
509562eef48054a3aeac166a,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
8515821d35005362bf80ca86,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
ce81522f547c386fa9c08c2b,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
67fbcd1e5ac9b7dcb8f292b9,1000,"{""counterfact_mquake"":""exact_nonempty_relation_id"",""decision"":""DEC-061"",""family"":""NM-template-v1"",""missing"":""retain_planned_ids_and_unavailable_reason_no_replacement_no_redraw"",""pairing"":""lexical_support_item_id_then_first_unused_lexical_neighbour_same_family"",""scoring"":""DEC-053_bounded_text_equality_neighbour_vs_its_actual_cap_off_baseline"",""subjects"":""different_globally_reserved_subjects"",""zsre"":""exact_normalized_subject_masked_question_template_single_whole_word_occurrence""}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""evaluated_value"":null,""numerator"":0.0,""planned"":100,""scored"":0,""status"":""incomplete"",""status_counts"":{""missing"":100},""value"":null}","{""expected_n"":100,""preserved_fraction"":null,""preserved_n"":0,""preserved_terminated_fraction"":null,""preserved_terminated_n"":0,""primary_convention"":""DEC-053 bounded exact decoded-text equality, no normalization or termination requirement"",""query_truncated_n"":0,""reference_truncated_n"":0,""scored_n"":0,""secondary_convention"":""same decoded text and neither side truncated"",""status"":""incomplete"",""truncated_pair_n"":0,""unavailable_n"":100}",100,0,100,0,unavailable,unavailable,different-subject exact relation/template specificity; not semantic nearest neighbours,planned slots retained; full rate unavailable with any missing case; no acquisition filter
